timeStamp,elapsed,responseCode,threadName,bytes,grpThreads,allThreads,URL,SampleCount,ErrorCount,IdleTime,Connect
1602941699115,4693,200,setUp Thread Group 1-1,561,1,1,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/seed,1,0,0,83
1602941704657,1830,200,ThreadGroup 1-8,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,34
1602941704632,1855,200,ThreadGroup 1-7,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,46
1602941704833,1655,200,ThreadGroup 1-14,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,32
1602941704687,1800,200,ThreadGroup 1-9,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,35
1602941704803,1686,200,ThreadGroup 1-13,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1602941704717,1772,200,ThreadGroup 1-10,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,34
1602941704919,1611,200,ThreadGroup 1-17,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,135
1602941704745,1807,200,ThreadGroup 1-11,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,50
1602941704775,1785,200,ThreadGroup 1-12,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,30
1602941704455,2117,200,ThreadGroup 1-1,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,53
1602941704513,2079,200,ThreadGroup 1-3,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,35
1602941704570,2060,200,ThreadGroup 1-5,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,30
1602941704542,2100,200,ThreadGroup 1-4,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,31
1602941704600,2045,200,ThreadGroup 1-6,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,31
1602941704891,1775,200,ThreadGroup 1-16,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,68
1602941704861,1818,200,ThreadGroup 1-15,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,30
1602941704978,1797,200,ThreadGroup 1-19,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,138
1602941704949,1860,200,ThreadGroup 1-18,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,137
1602941705005,1866,200,ThreadGroup 1-20,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,207
1602941704485,2392,200,ThreadGroup 1-2,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,30
1602941705096,1835,200,ThreadGroup 1-23,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,155
1602941705068,1872,200,ThreadGroup 1-22,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,171
1602941705154,1813,200,ThreadGroup 1-25,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,170
1602941705036,1936,200,ThreadGroup 1-21,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,147
1602941705124,1852,200,ThreadGroup 1-24,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,154
1602941705295,1800,200,ThreadGroup 1-30,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,187
1602941705182,1939,200,ThreadGroup 1-26,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,151
1602941705238,1971,200,ThreadGroup 1-28,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,153
1602941705384,1850,200,ThreadGroup 1-33,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,169
1602941705324,1921,200,ThreadGroup 1-31,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,199
1602941705414,1917,200,ThreadGroup 1-34,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,140
1602941705354,1988,200,ThreadGroup 1-32,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,179
1602941705209,2209,200,ThreadGroup 1-27,771,35,35,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,166
