timeStamp,elapsed,responseCode,threadName,bytes,grpThreads,allThreads,URL,SampleCount,ErrorCount,IdleTime,Connect
1599059134813,2785,200,setUp Thread Group 1-1,561,1,1,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/seed,1,0,0,60
1599059138276,1780,200,ThreadGroup 1-1,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,43
1599059138506,1550,200,ThreadGroup 1-22,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138495,1562,200,ThreadGroup 1-21,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138352,1705,200,ThreadGroup 1-8,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138473,1584,200,ThreadGroup 1-19,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138407,1651,200,ThreadGroup 1-13,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1599059138374,1684,200,ThreadGroup 1-10,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138683,1375,200,ThreadGroup 1-38,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,43
1599059138429,1629,200,ThreadGroup 1-15,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138418,1670,200,ThreadGroup 1-14,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1599059138572,1516,200,ThreadGroup 1-28,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,35
1599059138605,1489,200,ThreadGroup 1-31,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,51
1599059138540,1572,200,ThreadGroup 1-25,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1599059138452,1661,200,ThreadGroup 1-17,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1599059138529,1603,200,ThreadGroup 1-24,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138484,1659,200,ThreadGroup 1-20,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1599059138309,1848,200,ThreadGroup 1-4,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138396,1771,200,ThreadGroup 1-12,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1599059138596,1573,200,ThreadGroup 1-30,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,46
1599059138748,1439,200,ThreadGroup 1-44,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138638,1564,200,ThreadGroup 1-34,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138287,1943,200,ThreadGroup 1-2,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138461,1770,200,ThreadGroup 1-18,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138715,1534,200,ThreadGroup 1-41,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138297,1962,200,ThreadGroup 1-3,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1599059138385,1879,200,ThreadGroup 1-11,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138562,1706,200,ThreadGroup 1-27,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1599059138331,1943,200,ThreadGroup 1-6,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,36
1599059138649,1631,200,ThreadGroup 1-35,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138342,1940,200,ThreadGroup 1-7,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138803,1490,200,ThreadGroup 1-49,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138615,1693,200,ThreadGroup 1-32,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,53
1599059138726,1585,200,ThreadGroup 1-42,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,46
1599059138847,1471,200,ThreadGroup 1-53,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138858,1465,200,ThreadGroup 1-54,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,43
1599059138793,1532,200,ThreadGroup 1-48,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138440,1901,200,ThreadGroup 1-16,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138738,1608,200,ThreadGroup 1-43,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138759,1590,200,ThreadGroup 1-45,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1599059138319,2051,200,ThreadGroup 1-5,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1599059138704,1689,200,ThreadGroup 1-40,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,48
1599059138902,1493,200,ThreadGroup 1-58,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138363,2054,200,ThreadGroup 1-9,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138583,1845,200,ThreadGroup 1-29,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,45
1599059138946,1483,200,ThreadGroup 1-62,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,44
1599059138517,1934,200,ThreadGroup 1-23,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138814,1646,200,ThreadGroup 1-50,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138770,1710,200,ThreadGroup 1-46,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138980,1504,200,ThreadGroup 1-65,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,43
1599059138957,1538,200,ThreadGroup 1-63,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,50
1599059138836,1661,200,ThreadGroup 1-52,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1599059138627,1882,200,ThreadGroup 1-33,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059139057,1466,200,ThreadGroup 1-72,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138550,1975,200,ThreadGroup 1-26,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,36
1599059139035,1491,200,ThreadGroup 1-70,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138968,1560,200,ThreadGroup 1-64,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,46
1599059139012,1519,200,ThreadGroup 1-68,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,41
1599059138881,1651,200,ThreadGroup 1-56,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059139155,1384,200,ThreadGroup 1-81,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1599059139100,1459,200,ThreadGroup 1-76,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,37
1599059139001,1590,200,ThreadGroup 1-67,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,42
1599059139090,1537,200,ThreadGroup 1-75,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138671,1971,200,ThreadGroup 1-37,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059138660,1989,200,ThreadGroup 1-36,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,39
1599059138693,1970,200,ThreadGroup 1-39,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,40
1599059139133,1531,200,ThreadGroup 1-79,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,35
1599059139111,1584,200,ThreadGroup 1-77,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1599059138825,1872,200,ThreadGroup 1-51,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
1599059139210,1504,200,ThreadGroup 1-86,771,90,90,https://7yiwk687m7.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,38
