timeStamp,elapsed,responseCode,threadName,bytes,grpThreads,allThreads,URL,SampleCount,ErrorCount,IdleTime,Connect
1602943827114,4543,200,setUp Thread Group 1-1,561,1,1,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/seed,1,0,0,62
1602943832667,786,200,ThreadGroup 1-3,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,204
1602943832466,994,200,ThreadGroup 1-1,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,399
1602943832567,1086,200,ThreadGroup 1-2,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,473
1602943832868,785,200,ThreadGroup 1-5,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,215
1602943832768,885,200,ThreadGroup 1-4,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,272
1602943833070,812,200,ThreadGroup 1-7,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,250
1602943832967,1097,200,ThreadGroup 1-6,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,321
1602943833167,898,200,ThreadGroup 1-8,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,173
1602943833269,796,200,ThreadGroup 1-9,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,86
1602943833368,698,200,ThreadGroup 1-10,771,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/customers/login?email=demouser@demo.ch&password=test,1,0,0,67
1602943833962,737,200,ThreadGroup 1-1,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943833955,940,200,ThreadGroup 1-3,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834155,749,200,ThreadGroup 1-4,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834155,750,200,ThreadGroup 1-5,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834155,751,200,ThreadGroup 1-2,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834384,920,200,ThreadGroup 1-7,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834567,761,200,ThreadGroup 1-8,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834568,761,200,ThreadGroup 1-9,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834566,763,200,ThreadGroup 1-6,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943834567,763,200,ThreadGroup 1-10,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,0
1602943835201,534,200,ThreadGroup 1-1,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,137
1602943835397,742,200,ThreadGroup 1-3,53517,10,10,https://svlrpw1i6f.execute-api.us-east-1.amazonaws.com/dev/products,1,0,0,340
